date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:38:08	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.43e.delayed	(from https://www.kccitm.edu.in/terms-conditions)
11:38:08	0/-1	---M--	302	error ('')			https://www.kccitm.edu.in/infrastructure/hostel	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/hostel.43f.delayed	(from https://www.kccitm.edu.in/terms-conditions)
11:38:08	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.440.delayed	(from https://www.kccitm.edu.in/terms-conditions)
11:38:08	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.441.delayed	(from https://www.kccitm.edu.in/terms-conditions)
11:38:09	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.442.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:09	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.443.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:09	0/-1	---M--	302	error ('')			https://www.kccitm.edu.in/infrastructure/hostel	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/hostel.444.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:09	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.445.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:09	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.446.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:09	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.447.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:09	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.448.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:09	500542/500542	---M--	200	added ('OK')	application/pdf	etag:%2231fd8d1b8da0dc1:0%22	https://www.kccitm.edu.in/pdf/procedure-for-redressal-of-gricance-by-the-grievance-redressal-committee.pdf	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/pdf/procedure-for-redressal-of-gricance-by-the-grievance-redressal-committee.pdf	(from https://www.kccitm.edu.in/ilhe-grievance-cell)
11:38:10	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:08%20GMT	https://www.kccitm.edu.in/image-gallery.aspx?mpgid=70&pgidtrail=132	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/image-gallery.449cdec.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:11	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:10%20GMT	https://www.kccitm.edu.in/video-gallery.aspx?mpgid=70&pgidtrail=133	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/video-gallery.44a7965.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:13	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:11%20GMT	https://www.kccitm.edu.in/cpage.aspx?mpgid=70&pgidtrail=180	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/cpage.44b4dda.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:13	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:12%20GMT	https://www.kccitm.edu.in/events.aspx?mpgid=70&pgidtrail=134	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/events.44c3191.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:14	171/171	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:12%20GMT	https://www.kccitm.edu.in/news.aspx?mpgid=70&pgidtrail=135	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/news.44de40b.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:14	189/189	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:13%20GMT	https://www.kccitm.edu.in/placement_drive_updates.aspx?mpgid=70&pgidtrail=136	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/placement_drive_updates.44ea076.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:14	0/-1	---M--	302	error ('')			https://www.kccitm.edu.in/infrastructure/hostel	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/hostel.44f.delayed	(from https://www.kccitm.edu.in/sitemap)
11:38:15	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202026%2006:08:14%20GMT	https://widgets.in5.nopaperforms.com/register?	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/widgets.in5.nopaperforms.com/register.450d41d.delayed	(from https://widgets.in5.nopaperforms.com/emwgts.js)
11:38:16	260/260	---MCZ	404	error ('Not%20Found')	application/xml	date:Fri,%2006%20Mar%202026%2006:08:15%20GMT	https://cdn.linearicons.com/robots.txt		(from https://cdn.linearicons.com/free/1.0.0/icon-font.min.css)
11:38:17	115/115	---M--	200	added ('OK')	image/png	etag:%22a559b288c780d51:0%22	https://www.kccitm.edu.in/images/overlay.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/overlay.png	(from https://www.kccitm.edu.in/css/colorbox.css)
11:38:18	1261/1261	---M--	200	added ('OK')	image/png	etag:%22207b2563c780d51:0%22	https://www.kccitm.edu.in/images/controls.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/controls.png	(from https://www.kccitm.edu.in/css/colorbox.css)
11:38:18	297038/297038	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:15%20GMT	https://www.kccitm.edu.in/firefox/	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Firefox/index.html	(from https://www.kccitm.edu.in/scriptresource.axd?d=oMDmnU_WAmz__4rRXT-oPZC0S9dCmTCekEhF3ZWMxS4K0z64bhbCZtqdaeHMn4MYkrDQFq53eIJ2W-KTx3UGREcLcuqCHp4SbQAMGVi_ay-pz8c-_37-8ZK1Rax7Nm68UnpIjw2&t=23c9c237)
11:38:18	76/76	---M--	200	added ('OK')	image/png	etag:%22dd3515ec780d51:0%22	https://www.kccitm.edu.in/images/border.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/border.png	(from https://www.kccitm.edu.in/css/colorbox.css)
11:38:18	297054/297054	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:16%20GMT	https://www.kccitm.edu.in/applewebkit/	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/AppleWebKit/index.html	(from https://www.kccitm.edu.in/scriptresource.axd?d=oMDmnU_WAmz__4rRXT-oPZC0S9dCmTCekEhF3ZWMxS4K0z64bhbCZtqdaeHMn4MYkrDQFq53eIJ2W-KTx3UGREcLcuqCHp4SbQAMGVi_ay-pz8c-_37-8ZK1Rax7Nm68UnpIjw2&t=23c9c237)
11:38:19	131/131	---M--	200	added ('OK')	image/png	etag:%22228b681c780d51:0%22	https://www.kccitm.edu.in/images/loading_background.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/loading_background.png	(from https://www.kccitm.edu.in/css/colorbox.css)
11:38:19	297030/297030	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:16%20GMT	https://www.kccitm.edu.in/opera/	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/Opera/index.html	(from https://www.kccitm.edu.in/scriptresource.axd?d=oMDmnU_WAmz__4rRXT-oPZC0S9dCmTCekEhF3ZWMxS4K0z64bhbCZtqdaeHMn4MYkrDQFq53eIJ2W-KTx3UGREcLcuqCHp4SbQAMGVi_ay-pz8c-_37-8ZK1Rax7Nm68UnpIjw2&t=23c9c237)
11:38:20	297547/297547	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:19%20GMT	https://www.kccitm.edu.in/css/images/headertop_img.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/headertop_img.455.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:22	297579/297579	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:20%20GMT	https://www.kccitm.edu.in/css/images/headerbottom_img.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/headerbottom_img.456.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:24	297551/297551	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:22%20GMT	https://www.kccitm.edu.in/css/images/sidebar_header.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/sidebar_header.457.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:26	297535/297535	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:23%20GMT	https://www.kccitm.edu.in/css/images/samples_bg.gif	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/samples_bg.458.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:27	297551/297551	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:25%20GMT	https://www.kccitm.edu.in/css/images/walkthrough_bg.gif	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/walkthrough_bg.459.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:29	297539/297539	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:26%20GMT	https://www.kccitm.edu.in/css/images/rightcoltop.gif	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/rightcoltop.45a.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:30	297523/297523	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:29%20GMT	https://www.kccitm.edu.in/css/images/demotop.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/demotop.45b.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:32	297535/297535	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:30%20GMT	https://www.kccitm.edu.in/css/images/demobottom.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/demobottom.45c.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:34	297543/297543	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:31%20GMT	https://www.kccitm.edu.in/css/images/bg-menu-main.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/bg-menu-main.45d.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:35	297547/297547	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:33%20GMT	https://www.kccitm.edu.in/css/images/header-opened.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/header-opened.45e.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:36	297519/297519	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:33%20GMT	https://www.kccitm.edu.in/css/images/bg_nav.gif	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/bg_nav.45f.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:37	174/174	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:36%20GMT	https://www.kccitm.edu.in/css/images/HandleHand.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/HandleHand.460.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:38	297535/297535	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:36%20GMT	https://www.kccitm.edu.in/css/images/handlehand.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/handlehand.461.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:38	174/174	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:37%20GMT	https://www.kccitm.edu.in/css/images/HandleGrip.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/HandleGrip.462.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:40	297535/297535	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:38%20GMT	https://www.kccitm.edu.in/css/images/handlegrip.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/handlegrip.463.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:41	174/174	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:39%20GMT	https://www.kccitm.edu.in/css/Images/FilledStar.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/Images/FilledStar.464.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:42	297535/297535	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:39%20GMT	https://www.kccitm.edu.in/css/images/filledstar.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/filledstar.465.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:43	173/173	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:41%20GMT	https://www.kccitm.edu.in/css/Images/EmptyStar.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/Images/EmptyStar.466.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:44	297531/297531	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:41%20GMT	https://www.kccitm.edu.in/css/images/emptystar.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/emptystar.467.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:45	173/173	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:44%20GMT	https://www.kccitm.edu.in/css/Images/SavedStar.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/Images/SavedStar.468.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:46	297531/297531	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:44%20GMT	https://www.kccitm.edu.in/css/images/savedstar.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/savedstar.469.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:46	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:45%20GMT	https://www.kccitm.edu.in/css/images/Question.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/Question.46a.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:48	297527/297527	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:46%20GMT	https://www.kccitm.edu.in/css/images/question.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/question.46b.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:49	297523/297523	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:47%20GMT	https://www.kccitm.edu.in/css/images/loading.gif	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/css/images/loading.46c.delayed	(from https://www.kccitm.edu.in/css/ajax_stylesheet.css)
11:38:50	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.46d.delayed	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:50	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.46e.delayed	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:50	0/-1	---M--	302	error ('')			https://www.kccitm.edu.in/infrastructure/hostel	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/infrastructure/hostel.46f.delayed	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:50	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us.470.delayed	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:50	0/-1	---M--	301	error ('')			https://www.kccitm.edu.in/about-us/kcc-institutes	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/about-us/kcc-institutes.471.delayed	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:50	165/165	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202026%2006:08:49%20GMT	https://www.kccitm.edu.in/kcc_advantage.aspx?mpgid=3&pgidtrail=15	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/kcc_advantage.472a065.delayed	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:51	136685/136685	---M--	200	added ('OK')	image/jpeg	etag:%22eb1a9c7ec780d51:0%22	https://www.kccitm.edu.in/images/kcc-img_1.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/kcc-img_1.jpg	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:51	34957/34957	---M--	200	added ('OK')	image/jpeg	etag:%22cd8e527ec780d51:0%22	https://www.kccitm.edu.in/images/kcc-img6.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/kcc-img6.jpg	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:52	75827/75827	---M--	200	added ('OK')	image/jpeg	etag:%225c9ac025f2b7d51:0%22	https://www.kccitm.edu.in/images/kcc-approval.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/kcc-approval.jpg	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:53	86231/86231	---M--	200	added ('OK')	image/jpeg	etag:%2247d7b27ec780d51:0%22	https://www.kccitm.edu.in/images/kcc-img_2.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/kcc-img_2.jpg	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:53	62740/62740	---M--	200	added ('OK')	image/jpeg	etag:%222ccfee7ec780d51:0%22	https://www.kccitm.edu.in/images/kcc-img_3.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/kcc-img_3.jpg	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:54	47623/47623	---M--	200	added ('OK')	image/jpeg	etag:%22965f3e7dc780d51:0%22	https://www.kccitm.edu.in/images/kcc-img2.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/kcc-img2.jpg	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:54	39037/39037	---M--	200	added ('OK')	image/jpeg	etag:%2211918d7dc780d51:0%22	https://www.kccitm.edu.in/images/kcc-img3.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/kcc-img3.jpg	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:55	81510/81510	---M--	200	added ('OK')	image/jpeg	etag:%2260ad7dc780d51:0%22	https://www.kccitm.edu.in/images/kcc-img4.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/kcc-img4.jpg	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:55	39151/39151	---M--	200	added ('OK')	image/jpeg	etag:%2223bcfb7dc780d51:0%22	https://www.kccitm.edu.in/images/kcc-img5.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/kcc-img5.jpg	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:56	63408/63408	---M--	200	added ('OK')	image/jpeg	etag:%22af5b97fc780d51:0%22	https://www.kccitm.edu.in/images/kcc-img_4.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/kcc-img_4.jpg	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:58	89555/89555	---M--	200	added ('OK')	image/jpeg	etag:%2274284f7dc780d51:0%22	https://www.kccitm.edu.in/images/kcc-img1.jpg	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/images/kcc-img1.jpg	(from https://www.kccitm.edu.in/about-us/why-kcc)
11:38:59	297603/297603	---M--	410	error ('Gone')	text/html	date:Fri,%2006%20Mar%202026%2006:08:56%20GMT	https://www.kccitm.edu.in/alumni-network/css/owl.video.play.png	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/css/owl.video.play.47e.delayed	(from https://www.kccitm.edu.in/alumni-network/css/owl.carousel.min.css)
11:39:00	30999/30999	---M-Z	200	added ('OK')	text/css	etag:%221dfb6fe4e37bdc1:0%22	https://www.kccitm.edu.in/alumni-network/font-awesome/css/font-awesome.min.css	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/font-awesome/css/font-awesome.min.css	(from https://www.kccitm.edu.in/alumni-network/achievers.html)
11:39:02	12478/12478	---M--	200	added ('OK')	image/webp	etag:%22427a91f5f07edc1:0%22	https://www.kccitm.edu.in/alumni-network/images/8_achiv_shirin-tikoo.webp	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/images/8_achiv_shirin-tikoo.webp	(from https://www.kccitm.edu.in/alumni-network/achievers.html)
11:39:02	11772/11772	---M--	200	added ('OK')	image/webp	etag:%22d777c0f5f07edc1:0%22	https://www.kccitm.edu.in/alumni-network/images/9_achiv_vikash-kumar.webp	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/images/9_achiv_vikash-kumar.webp	(from https://www.kccitm.edu.in/alumni-network/achievers.html)
11:39:04	23136/23136	---M--	200	added ('OK')	image/webp	etag:%221628caf5f07edc1:0%22	https://www.kccitm.edu.in/alumni-network/images/10_achiv_karuna-mangala.webp	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/images/10_achiv_karuna-mangala.webp	(from https://www.kccitm.edu.in/alumni-network/achievers.html)
11:39:04	11742/11742	---M--	200	added ('OK')	image/webp	etag:%223765f2f5f07edc1:0%22	https://www.kccitm.edu.in/alumni-network/images/11_achiv_samarth-seth.webp	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/images/11_achiv_samarth-seth.webp	(from https://www.kccitm.edu.in/alumni-network/achievers.html)
11:39:05	16522/16522	---M--	200	added ('OK')	image/webp	etag:%2299ff31f6f07edc1:0%22	https://www.kccitm.edu.in/alumni-network/images/12_achiv_abhishek-aggarwal.webp	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/images/12_achiv_abhishek-aggarwal.webp	(from https://www.kccitm.edu.in/alumni-network/achievers.html)
11:39:06	15500/15500	---M--	200	added ('OK')	image/webp	etag:%22d46a9f6f07edc1:0%22	https://www.kccitm.edu.in/alumni-network/images/13_achiv_mayank-gupta.webp	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/images/13_achiv_mayank-gupta.webp	(from https://www.kccitm.edu.in/alumni-network/achievers.html)
11:39:07	14026/14026	---M--	200	added ('OK')	image/webp	etag:%22673c32f6f07edc1:0%22	https://www.kccitm.edu.in/alumni-network/images/14_achiv_aditya-s-somvanshi.webp	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/images/14_achiv_aditya-s-somvanshi.webp	(from https://www.kccitm.edu.in/alumni-network/achievers.html)
11:39:08	24180/24180	---M--	200	added ('OK')	image/webp	etag:%22686664f6f07edc1:0%22	https://www.kccitm.edu.in/alumni-network/images/15_achiv_k-g-nikhil.webp	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/images/15_achiv_k-g-nikhil.webp	(from https://www.kccitm.edu.in/alumni-network/achievers.html)
11:39:09	10784/10784	---M--	200	added ('OK')	image/webp	etag:%22606261f6f07edc1:0%22	https://www.kccitm.edu.in/alumni-network/images/16_achiv_neelam-singh.webp	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/images/16_achiv_neelam-singh.webp	(from https://www.kccitm.edu.in/alumni-network/achievers.html)
11:39:09	6882/6882	---M--	200	added ('OK')	image/webp	etag:%22f27b88f6f07edc1:0%22	https://www.kccitm.edu.in/alumni-network/images/17_achiv_raghav-marwah.webp	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/images/17_achiv_raghav-marwah.webp	(from https://www.kccitm.edu.in/alumni-network/achievers.html)
11:39:10	10522/10522	---M--	200	added ('OK')	image/webp	etag:%22a08290f6f07edc1:0%22	https://www.kccitm.edu.in/alumni-network/images/18_achiv_abhishek-sirohi.webp	C:/Users/TRT/Desktop/kccitm-clone/kccitm-clone/www.kccitm.edu.in/alumni-network/images/18_achiv_abhishek-sirohi.webp	(from https://www.kccitm.edu.in/alumni-network/achievers.html)
